song,track_id,release_date,song_popularity,duration(ms),explicit,artist_name,artist_id,artist_follower_no,artist_genres,artist_popularity
Entertainment,6CplRWasnvBmi33sFv6xYn,2013-04-23,46,219973,False,Phoenix,1xU878Z1QtBldR7ru9owdU,1773368,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",62
Trying To Be Cool,7GGRskGpD6AqkpZshKSyBT,2013-04-23,46,228133,False,Phoenix,1xU878Z1QtBldR7ru9owdU,1773368,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",62
Too Young,2THkQauDWMvJgXFGPY4iKB,2000-03-06,57,197973,False,Phoenix Mendoza,12JIrNFQnKyh6apbo1l2dZ,116,,0
If I Ever Feel Better,3AA8xNhDC0MpqwkGX3EP5V,2000-03-06,64,266600,False,Phoenix Moon,5VwfUDvuISC9Sqc7jMTpIV,160,,18
"Sinner, Pt. 3",38Opd4SKonWLffsNDW9zK5,2018-10-05,48,217549,True,Phora,5XDJlfdfbGNJrOJJNxTcdq,767228,"['deep underground hip hop', 'oc rap', 'pop r&b', 'r&b']",59
Undone,1i3Xz4w9VcqEG4QXLX9Chu,2016-06-03,26,243644,False,Phoria,0HDxlFsXwyrpufs4YgTNMm,52726,"['brighton indie', 'compositional ambient', 'neo-classical']",43
Song for Zula,6Thn8AOHIwPCkf2O4ZgfC2,2013-03-19,62,370200,False,Phosphorescent,57kIMCLPgkzQlXjblX7XXP,211527,"['alternative americana', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'new americana', 'stomp and holler', 'swedish americana']",50
The Bomb,4eYmH4Sh0ibdU9nmnbu7aM,2010-10-12,53,203666,False,Pigeon John,3RfeWhoxAqlNRNcywG7RJj,38700,"['bossbeat', 'pop rap']",44
Magic,500h8jAdr7LvzzXlm1qxtK,1974-01-01,61,186333,False,Pilot,6PwcexHTG0qJWQQwp05Bpm,36815,"['classic uk pop', 'glam rock', 'soft rock']",44
Sympathique,1sKpay0q1lsH8RgafNzdI1,1997,56,168186,False,Pink Buddha Lounge Café,59thIwsERlbxDToTMIWXXx,214,,2
Money,0vFOzaXqZHahrZp6enQwQb,1973-03-01,73,382834,False,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,17300390,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",77
Shiver Shiver,4LgIcna8LRrR3DOomihYMY,2012-06-19,43,232733,False,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,17300390,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",77
"The Doctor - (Comfortably Numb) [The Wall Work In Progress, Pt. 2, 1979] [Programme 1] [Band Demo] [2011 Remastered Version]",74tWcMU0HBcjxUTUBHuXWl,2020-07-07,28,195466,False,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,17300390,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",77
Casimir Pulaski Day,53TIOhzNpRpl8xKdscSQSv,2005-07-05,56,353946,False,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,17300390,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",77
Dogs,2jvuMDqBK04WvCYYz5qjvG,1977-01-23,60,1025280,False,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,17300390,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",77
Pigs (Three Different Ones),0gEaeqVRHPzRc7HMXtOKc7,1977-01-23,59,685880,True,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,17300390,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",77
Honesty,19gCnDoMbugHhF7eMpLpe1,2021-02-12,69,189000,True,Pink Sweat$,1W7FNibLa0O0b572tB2w7t,1322971,"['bedroom soul', 'chill r&b', 'pop']",70
Would You,2GMbt84y4zGlFXhpDmQJQE,2018-11-02,51,153124,False,Pink Sweat$,1W7FNibLa0O0b572tB2w7t,1322971,"['bedroom soul', 'chill r&b', 'pop']",70
No Replacing You,1a6B9GBEyDRkezT8FALl97,2018-11-02,46,167441,False,Pink Sweat$,1W7FNibLa0O0b572tB2w7t,1322971,"['bedroom soul', 'chill r&b', 'pop']",70
"Coke & Henny, Pt. 1",7t1Zvw0GoytriyAB20jhmy,2019-03-28,45,149538,False,Pink Sweat$,1W7FNibLa0O0b572tB2w7t,1322971,"['bedroom soul', 'chill r&b', 'pop']",70
I Know You Want Me (Calle Ocho),5RzFJd6W40SDTyZkX6xx45,2009-08-31,70,237120,False,Pitbull,0TnOYISbd1XYRBk9myaseg,9451155,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",82
Hotel Room Service,6Rb0ptOEjBjPPQUlQtQGbL,2009-08-31,73,237640,False,Pitbull,0TnOYISbd1XYRBk9myaseg,9451155,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",82
"Bon, Bon",2sFU5bR4Nsk0SWtZZIc36r,2010-11-02,58,215880,False,Pitbull Karaoke's band,5T24yQRHYdmFzQkxvVT8bA,11,,0
Where Is My Mind? - Remastered,7wCmS9TTVUcIhRalDYFgPy,1988-03-21,77,234973,False,Pixies,6zvul52xwTWzilBZl6BUbT,2245439,"['alternative rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",68
Running Up That Hill,6RHHbAbyIcPpvS1dP3KUGq,2003-03-24,70,297320,False,Placebo,6RZUqkomCmb8zCRqc9eznB,1685388,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']",66
Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,2005-01-01,79,232533,False,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,1088234,"['neo mellow', 'pop punk', 'pop rock']",63
Rhythm Of Love,6MDTpYxPFL0wtFd0pjfKws,2010-01-01,63,200200,False,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,1088234,"['neo mellow', 'pop punk', 'pop rock']",63
Hey There Delilah - Bonus Track,3DWOTqMQGp5q75fnVsWwaN,2006,60,233280,False,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,1088234,"['neo mellow', 'pop punk', 'pop rock']",63
Need You Now (How Many Times),5RvY3ReERt9o622MqEydNY,2012,47,252240,False,Plumb,2tbxcCCM7A71cmkzuB8lyH,175489,"['ccm', 'christian alternative rock', 'christian music', 'worship']",49
Damaged,7GdbsXmM2ysq18LQ0F0M2Q,1999,31,236906,False,Plumb,2tbxcCCM7A71cmkzuB8lyH,175489,"['ccm', 'christian alternative rock', 'christian music', 'worship']",49
Hello Cabaret,1wT31IfBEgBpcgZScbnIGD,2022-04-29,38,347536,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
Angry Johnny,2QXnHYY76rlDChiwfmoPg5,1995-09-14,40,258398,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
Terrible Thought,6CrnRepU3DArhO5L98zzkf,2004-09-14,24,281360,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
5&1/2 Minute Hallway,5t1pd8LLMgEqlgP2IENjHE,2004-09-14,27,213200,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
Not a Virgin,5PHhgKeGwCLoDafVZad7tf,2004-09-14,24,222373,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
Hey Pretty,1IBEqJDBmNzoEiSBKaUvji,2004-09-14,37,225626,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
Spanish Doll,07FbkF6m6vj88qtQA642AP,2004-09-14,23,293066,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
If You Were Here,4GmHay7ltqFuI2IVJ1oohn,2004-09-14,18,320160,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
Choking the Cherry,0ffWwgOyvrqZiWwgksS0QS,1995-09-14,22,214106,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
Lemon Meringue,5cyu4llSoo6GR3rnaIdnCe,2004-09-14,19,202800,False,Poe,2Kl8iFAUJmtmyP1Sab1paD,69822,['lilith'],34
Control,6NWKVwYcg7xwDCQrdZ95HC,2004-09-14,30,363266,False,Poe Eazy,4vHbNWIPqV1eODwhBHhG1V,179,,4
Beautiful Girl,6shCQLyGJ8rJ7RALViI8dY,1995-09-14,21,222826,False,Poemas Elétricos,6CBJRC7WCEuCNXUB1CihBk,229,['brazilian rockabilly'],0
Walk the Walk,1IYFk7X9X5bNLHaQfrwYhg,2004-09-14,25,290373,False,Poetic Grave,4BqlZNxDkl3Fp5YrzSE6Ff,5,,0
No Worries,2GXIN2ZOwvPBvAQHKwkhhO,2015-06-11,41,208938,False,Pogo,1ng3xz2dyz57Z1WpnzM2G7,177207,['plunderphonics'],48
Колыбельная,7pyj6TDb2sSi5tAR96veDt,2018-02-09,38,211386,False,Polina Gagarina,3Pdait6yo2LXvw2CwnagZr,715793,"['eurovision', 'russian dance pop', 'russian pop']",44
Tahitian Moon,3DwzYRgOgojl0EcdOaJLYr,1996-05-28,52,227160,False,Porno for Pyros,58etTNn7xmsQZhjnfjpAXL,236157,"['alternative metal', 'alternative rock', 'funk metal', 'rock']",44
Glory Box - Live,2wEHxTBxLJk3vYzyW6dsAU,1998-01-01,47,337200,False,Portishead,6liAMWkVf5LH7YR9yfFy1Y,1633523,"['dark pop', 'electronica', 'laboratorio', 'trip hop']",59
Wandering Star,7h14W1uQK7sjpVI1oVTobt,1994-01-01,56,293200,False,Portishead,6liAMWkVf5LH7YR9yfFy1Y,1633523,"['dark pop', 'electronica', 'laboratorio', 'trip hop']",59
Roads,2sW8fmnISifQTRgnRrQTYW,1994-01-01,63,303973,False,Portishead,6liAMWkVf5LH7YR9yfFy1Y,1633523,"['dark pop', 'electronica', 'laboratorio', 'trip hop']",59
Sour Times,6vTtCOimcPs5H1Jr9d0Aep,1994-01-01,61,252266,False,Portishead,6liAMWkVf5LH7YR9yfFy1Y,1633523,"['dark pop', 'electronica', 'laboratorio', 'trip hop']",59
You Carried Us (Share with Me the Sun),2OIjLXIeX47CiRlTPzaCdI,2011-06-29,32,247200,False,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,1329544,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",64
So American,4vWNhCGqrNVfZxunY47GDf,2011-06-29,48,215933,False,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,1329544,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",64
Go Flex,5yuShbu70mtHXY0yLzCQLQ,2016-12-09,78,179613,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
White Iverson,6eT7xZZlB2mwyzJ2sUKG6w,2016-12-09,77,256533,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
I Fall Apart,75ZvA4QfFiZvzhj2xkaWAh,2016-12-09,79,223346,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Candy Paint,32lItqlMi4LBhb4k0BaSaC,2018-04-27,76,227533,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Rich & Sad,2VdT56BGpdqNHUgOe1j5vc,2018-04-27,71,206453,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Paranoid,3fpVWegR6YOS1Yk5HSMYIq,2018-04-27,68,221786,False,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Zack And Codeine,5lZZmityu9TAjNvSY6GLhR,2018-04-27,65,204360,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Takin' Shots,5ffntNJnJOeFv7b7DCd0Bw,2018-04-27,64,216746,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Over Now,09IOPhEh1OMe0HD9b36FJk,2018-04-27,67,246986,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Better Now,7dt6x5M1jzdTEt8oCbisTK,2018-04-27,81,231266,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Otherside,4qWCFTuNnmGNdY4egtb4ZY,2018-04-27,64,228226,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Stay,4H7WNRErSbONkM06blBoGc,2018-04-27,75,204426,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Blame It On Me,1ZemPoaj7LBj1RAQrb89EC,2018-04-27,64,261800,False,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Jonestown (Interlude),0R6Jlsq25eZB3Wftpxi3oF,2018-04-27,56,112013,False,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
92 Explorer,1D2L6MefbXon28PzIk9I3r,2018-04-27,69,211426,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Sugar Wraith,0MrRAUcB8AZiB9ue2VOBYe,2018-04-27,64,228146,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Wow.,7xQAfvXzm3AkraOtGPWIZg,2019-09-06,80,149546,True,Post Malone,246dkjvS1zLTtiykXe5h60,37632777,"['dfw rap', 'melodic rap', 'rap']",89
Idyll,6ZB1dFgdUW6I9qzW7Oap6o,1996-01-01,57,203253,False,Postgirobygget,3DdqT0OIZY3arBWnZ3NJeb,55086,"['classic norwegian pop', 'norwegian pop', 'norwegian rock']",49
En Solskinnsdag,005cocyIL36CVjjtUEdVSq,1996-01-01,57,186413,False,Postgirobygget,3DdqT0OIZY3arBWnZ3NJeb,55086,"['classic norwegian pop', 'norwegian pop', 'norwegian rock']",49
Tidløs,1Z9uLvLilzV9bPo4hFTdcg,2007-06-15,49,216920,False,Postgirobygget,3DdqT0OIZY3arBWnZ3NJeb,55086,"['classic norwegian pop', 'norwegian pop', 'norwegian rock']",49
President,5M4bwTsNkWthy3WzaelNW9,2007-06-15,25,237000,False,Postgirobygget,3DdqT0OIZY3arBWnZ3NJeb,55086,"['classic norwegian pop', 'norwegian pop', 'norwegian rock']",49
Finally Moving,3WS7spXVlbeC5kjePmHMQW,2006-10-23,57,277975,False,Pretty Lights,4iVhFmG8YCCEHANGeUUS9q,548647,"['edm', 'glitch hop', 'jazztronica', 'livetronica']",50
1999 - 2019 Remaster,2QSUyofqpGDCo026OPiTBQ,1982-10-27,61,373747,False,Prince,5a2EaR3hamoenG9rDuVn8j,6180207,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",70
Starfish And Coffee - 2020 Remaster,4DDGJtDf0sY7qtSUzrFKKW,1987-03-31,38,170360,False,Prince,5a2EaR3hamoenG9rDuVn8j,6180207,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",70
Dionne,2QcdtGglhxepJIs0P37E5N,1998-01-29,17,193973,False,Prince,5a2EaR3hamoenG9rDuVn8j,6180207,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",70
Sometimes It Snows in April,1Az0fhiWi0EVS4cZ3FF20X,1986-03-31,49,409000,False,Prince,5a2EaR3hamoenG9rDuVn8j,6180207,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",70
The Cigarette Duet,3OcQ7GHZRKcm1yxrykVXEv,2011-05-01,53,260014,False,Princess Chelsea,6SrA4711bML5NvPO13Tr6t,116154,"['auckland indie', 'baroque pop', 'nz pop']",55
Kiss,62LJFaYihsdVrrkgUOJC05,1986-03-31,73,226240,False,Princess Ketamine,2VRJCeIzOtfUI3mZnEmfqy,262,,6
A Whiter Shade of Pale - Original Single Version,78ZqE2tjAxbqEGGlvGnQfT,2019-05-03,69,248946,False,Procol Harum,0GbqW5TJr7n4is453VOY4C,365916,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'progressive rock', 'psychedelic rock', 'symphonic rock']",53
"In Held 'Twas I - Live At Edmonton, Alberta/1971/Medley",4OSu5rnQ13myMdlIErKljR,2002-01-01,7,1142840,False,Procol Harum,0GbqW5TJr7n4is453VOY4C,365916,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'progressive rock', 'psychedelic rock', 'symphonic rock']",53
April Showers,04KsMCb9PZE2S0AtUU8Jhb,2011-11-22,53,275751,False,Proleter,5dCpFeKxLbycrnsjWZjha8,112048,"['electro swing', 'nu jazz']",45
Rise,6u91CCTziobh3twCDMBlEk,1987-04-07,47,378360,False,Public Image Ltd.,70MMkLXtue3Edj3RJhJkYp,243370,"['alternative rock', 'art rock', 'experimental', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",46
Blurry,6lSr3iZTC144PKhvbPFzMp,2001-01-01,66,304000,False,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,1705252,"['alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",61
She Hates Me,16DhvbuyvJob4Q9GHNYu2n,2001-08-28,72,216760,True,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,1705252,"['alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",61
Amenamy,6WbQIQ1ZANYFvYte9nqQ3x,2012-07-23,40,207080,False,Purity Ring,1TtJ8j22Roc24e2Jx3OcU4,571249,"['art pop', 'canadian electropop', 'chillwave', 'dark pop', 'dream pop', 'edmonton indie', 'electropop', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop']",54
bodyache,4gWvy90PdAXgY39Z7S8zSe,2015-03-02,50,173213,False,Purity Ring,1TtJ8j22Roc24e2Jx3OcU4,571249,"['art pop', 'canadian electropop', 'chillwave', 'dark pop', 'dream pop', 'edmonton indie', 'electropop', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop']",54
Children of the Son,5uRRJKbeuuxAaccj3ujJ1I,2017-09-29,1,1048294,False,Pyotr Ilyich Tchaikovsky,3MKCzCnpzw3TjUYs2v7vDA,1161392,"['classical', 'late romantic era', 'russian romanticism']",65
Space Jam,683hRieVmYdAhVA1DkjSAk,1996-11-12,59,304960,False,Quad City DJ's,4mar1GMMEhvGyJdWagu6KS,54030,['miami bass'],44
Harden My Heart,3CSLUIrI2KPMulHR5bh17O,1981-01-01,55,232626,False,Quarterflash,3VJakY5Yw5phAOF4Bada5v,93194,"['album rock', 'new wave pop', 'soft rock']",40
Another One Bites The Dust - Remastered 2011,57JVGBtBLCfHw2muk5416J,1980-06-27,74,214653,False,Queen,1dfeR4HaWDbWqFHLkxsg1d,42514932,"['classic rock', 'glam rock', 'rock']",84
Bohemian Rhapsody - Remastered 2011,7tFiyTwD0nx5a1eklYtX2J,1975-11-21,74,354320,False,Queen,1dfeR4HaWDbWqFHLkxsg1d,42514932,"['classic rock', 'glam rock', 'rock']",84
We Will Rock You - Remastered 2011,54flyrjcdnQdco7300avMJ,1977-10-28,70,122066,False,Queen,1dfeR4HaWDbWqFHLkxsg1d,42514932,"['classic rock', 'glam rock', 'rock']",84
We Are The Champions - Remastered 2011,7ccI9cStQbQdystvc6TvxD,1977-10-28,65,179200,False,Queen,1dfeR4HaWDbWqFHLkxsg1d,42514932,"['classic rock', 'glam rock', 'rock']",84
Somebody To Love - Remastered 2011,6cFZ4PLC19taNlpl9pbGMf,1976-12-10,69,296493,False,Queen,1dfeR4HaWDbWqFHLkxsg1d,42514932,"['classic rock', 'glam rock', 'rock']",84
Killer Queen - Remastered 2011,7GqWnsKhMtEW0nzki5o0d8,1974-11-08,69,179600,False,Queen,1dfeR4HaWDbWqFHLkxsg1d,42514932,"['classic rock', 'glam rock', 'rock']",84
You’re My Best Friend - Backing Track Mix,49L5s7lTES5EVnyGO09H0S,1975-11-21,34,177893,False,Queen,1dfeR4HaWDbWqFHLkxsg1d,42514932,"['classic rock', 'glam rock', 'rock']",84
I Want To Break Free - Remastered 2011,7h2yhVxcZOGyQdOwD4Hu8J,1984-02-27,63,258013,False,Queen,1dfeR4HaWDbWqFHLkxsg1d,42514932,"['classic rock', 'glam rock', 'rock']",84
No One Knows,6NvRxjfYkkT2SpirAlmsjH,2002,66,278706,False,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,3029803,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",67
Do It Again,6kPM1rdDqqPdPMZSzXNwNV,2002,40,244840,False,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,3029803,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",67
The Sky Is Fallin',3hoUASQwAAUwpQGXH8VioM,2002,43,375866,False,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,3029803,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",67
Song For The Dead,66UbHESsyfaXdoxlqVBa1T,2002,50,352440,True,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,3029803,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",67
Make It Wit Chu,0Cgd3CK6D2hhbwmLRvtscH,2007-01-01,55,290493,False,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,3029803,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",67
Always Been You,7cWyFwAaxdK2HSRuiRkMjy,2017-09-15,58,235720,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Straightjacket,51LIqkda3pTeECZUhMnool,2017-09-15,63,206533,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Another Day in Paradise,0cTmZAWgUFAPQXj2ZNgU8T,2015-04-28,63,255000,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Full Circle,5OBLr2gSCMx0EjDtHxEgXO,2015-08-06,55,219459,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Iron & Steel,3q0NwIecnNK8DIE6m77PvI,2018-02-16,48,203000,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Stung,248oVy0w9MThJUOH3j3Ao0,2015-10-09,47,234661,True,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Make Time,7kv8WogLfELHaKukL9IjZM,2017-03-24,47,202823,True,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
60 Seconds,1bgjcyBhusKOjciL2BEiWM,2017-09-15,38,183080,True,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Good Friend,0l9MyG5tph8a8Hp4FE0RuR,2016-03-11,34,223000,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Fake Denim,0lNFKo6PVwAGnEdZfp9UfT,2017-09-15,48,187333,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
U & Us,6SL7KzIA96f0HiKjuv7tED,2019-02-15,58,226000,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Life Must Go On,3vmsnZF4KPLjbDgZEqwTdL,2019-02-15,52,185586,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
Autopilot,5yU3w1RzMZpSWytWAU9iyN,2019-02-15,51,181520,False,Quinn XCII,3ApUX1o6oSz321MMECyIYd,708691,"['electropop', 'indie pop rap', 'pop', 'pop rap']",67
O Magnify the Lord,5IkmSsZ0m0sJme9pJhvk1Z,2015-05-08,4,127973,False,Quiz Worx,2Laha7ASrjDCCzgtzcxVeK,652,,10
BUSTA RHYMES,1NaEAhlitrgG7BeRGySxFB,2017-06-02,42,187980,True,Qveen Herby,4o4tLTIJ3eWMFerz73atcT,474313,"['alt z', 'dance pop', 'escape room', 'high vibe', 'pop', 'trap queen']",59
Sade In The 90s,5BtNw7uJInbyzt5gC1zODz,2018-06-08,55,220800,True,Qveen Herby,4o4tLTIJ3eWMFerz73atcT,474313,"['alt z', 'dance pop', 'escape room', 'high vibe', 'pop', 'trap queen']",59
Beautiful,7b8yWhsX7QlBTj5NA4He03,2018-06-08,41,204356,True,Qveen Herby,4o4tLTIJ3eWMFerz73atcT,474313,"['alt z', 'dance pop', 'escape room', 'high vibe', 'pop', 'trap queen']",59
Livin The Dream,0QFY1mpF6pZlSXCTBg7T1s,2018-06-08,34,196731,True,Qveen Herby,4o4tLTIJ3eWMFerz73atcT,474313,"['alt z', 'dance pop', 'escape room', 'high vibe', 'pop', 'trap queen']",59
Ignition - Remix,5dNfHmqgr128gMY2tc5CeJ,2003,70,186066,False,R. Kelly,2mxe0TnaNL039ysAj51xPQ,2449002,,66
The World's Greatest - Radio Edit,0YQqCbb5UqFm4H2G4J2xCI,2014-05-19,36,234733,False,R. Kelly,2mxe0TnaNL039ysAj51xPQ,2449002,,66
Backyard Party,26MCvTnhr2pbqHcpY3cLpg,2015-12-11,36,212640,False,R. Kelly,2mxe0TnaNL039ysAj51xPQ,2449002,,66
Losing My Religion,31AOj9sFz2gM0O3hMARRBx,1991-03-12,83,268426,False,R.E.M.,4KWTAlx2RvbpseOGMEmROg,3601242,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",72
Stand - Remastered,22UhQSbYimuCnvI0Y07gFX,1988-11-07,60,192960,False,R.E.M.,4KWTAlx2RvbpseOGMEmROg,3601242,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",72
Aftermath,1aKB6ZZ6AII26vny70lIVZ,2004-01-01,39,233920,False,R.E.M.,4KWTAlx2RvbpseOGMEmROg,3601242,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",72
Keep on Loving You,4rcHWl68ai6KvpXlc8vbnE,1980,72,200293,False,REO Speedwagon,55vs7NT1KxcFjbMC4y202E,2003601,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",64
seoul (prod. HONNE),4VcKLbECzwOQTYe3Sut6xJ,2018-10-22,68,275954,False,RM,2auC28zjQyVTsiZKNgPRGs,10453611,['k-rap'],63
Nordaførr,1oNbVhOx0IoboV0j19QVXC,2010-10-27,43,196842,False,RSP & Thomax,7pLEcbAHCbnTwB2IsYnlgx,6332,"['nordnorsk rap', 'norwegian hip hop']",32
