song,track_id,release_date,song_popularity,duration(ms),explicit,artist_name,artist_id
1979 - Remastered 2012,5QLHGv0DfpeXLNFo7SFEy1,1995,77,266200,False,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i
Bullet With Butterfly Wings - Remastered 2012,6GtX0jaNL8IjVQfrDBx81z,1995,74,258466,False,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i
1979 - Sadlands Demo,3F3cWAsRhYjqclBTQ6D6yD,1995,33,244746,False,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i
To Forgive - Remastered 2012,428dyogxbsqj9U5leQ9why,1995,52,257266,False,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i
To Sheila,6i5dlTpkjpwwHOOYdLscHr,1998,44,280586,False,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i
Stop Me If You Think You've Heard This One Before - 2008 Remaster,7yf8wRusvtCVaxObIQSN4r,2008-11-11,30,213520,False,The Smiths,3yY2gUcIsjMr8hjo51PoJ8
Asleep - 2008 Remaster,6ylnImVpCCEmXFUD3PZySf,2008-11-11,44,250280,False,The Smiths,3yY2gUcIsjMr8hjo51PoJ8
There Is a Light That Never Goes Out - 2011 Remaster,0WQiDwKJclirSYG9v5tayI,1986-06-16,76,244586,False,The Smiths,3yY2gUcIsjMr8hjo51PoJ8
This Charming Man - 2011 Remaster,1FvDJ9KGxcqwv1utyPL3JZ,1984-02-20,75,162920,False,The Smiths,3yY2gUcIsjMr8hjo51PoJ8
How Soon Is Now? - 2011 Remaster,1YrnDTqvcnUKxAIeXyaEmU,1984,71,408173,False,The Smiths,3yY2gUcIsjMr8hjo51PoJ8
You Don't Know How It Feels,7MooGz4ZPE4bNxjFegR6Jx,1994-10-21,65,289440,False,The Sounds Of Tom Petty,3wGfX8HmtxkqVHH37PgKug
Love Me,5hRzAbY2AAO258hL6oqsqO,2016-02-26,55,222040,False,The Stanford Mendicants,3ZBvLOZu5A9jtKO5XjHDTl
Respect Yourself,4lzTyLYXb3ED01TSLCJ1Hz,2007-01-01,53,211680,False,The Staple Singers,7xGGqA85UIWX1GoTVM4itC
Creep (THE SOCIAL NETWORK),1pQNfVB69CxbwEScMZydvx,2011-03-30,7,286066,False,The Starlite Orchestra & Singers,2cAOIxdet17VPqKd8PODGs
I Try,4SILVELsr9UwDRv94C5CCf,2011-12-02,21,185920,False,The Staves,5G49Sq5mMzAkGL4ZP6eVPY
Fun House - Take 3,4eeDOV0IjKsWNp3DVhrNFG,1970,10,679600,False,The Stooges,4BFMTELQyWJU1SwqcXMBm3
Things I Can't Change,0a96MZrTDKwvl1MTYvDP3o,2013-03-26,54,172385,False,The Story So Far,6meTcQ79DrfkIuSLPZkpBg
Clairvoyant,0nMOZnZA4GnipZXswSmCS6,2013-06-18,58,181028,False,The Story So Far,6meTcQ79DrfkIuSLPZkpBg
Navy Blue,2MS98sTzH3OsaFS4ZKzqPK,2014-06-17,53,171955,False,The Story So Far,6meTcQ79DrfkIuSLPZkpBg
Quicksand,1R1yJO9oVNcq1ae8AZH0kT,2011-06-21,53,158533,False,The Story So Far,6meTcQ79DrfkIuSLPZkpBg
Roam,5vjR4LUikpN6LhpxRWK6k2,2011-06-21,50,174573,False,The Story So Far,6meTcQ79DrfkIuSLPZkpBg
Golden Brown,2AX5E86cn9n2dgioZEjirI,1981,71,206760,False,The Stranglers,0RUEHcBiENFEqxgicqS2ig
Reptilia,57Xjny5yNzAcsxnusKmAfA,2003-10-28,75,219826,False,The Strokes,0epOFNiUfyON9EYx7Tpr6V
Someday,7hm4HTk9encxT0LYC0J6oI,2001-07-30,66,183440,False,The Strokes,0epOFNiUfyON9EYx7Tpr6V
You Only Live Once,4fPBB44eDH71YohayI4eKV,2006-01-03,71,189226,False,The Strokes,0epOFNiUfyON9EYx7Tpr6V
Machu Picchu,6mVD1SfTvlFAPVi7txFL5H,2011-03-21,63,209626,False,The Strokes,0epOFNiUfyON9EYx7Tpr6V
Girls,2zyz614fJRrqQXW1q0sY1c,2013,58,254620,True,The Styrenes,2UqmgyXBMR2Dd8weTlxscP
On My Mind,389vWskFZej6Fl6N6E0Hui,2004-01-01,38,251653,False,The Sunday Drivers,60DBQyJdsDMwQxr4cZ9twV
The Gardener,5ewQvWOpYJ60zpy9Ap8aK0,2010-08-24,53,237000,False,The Tallest Man On Earth,2BpAc5eK7Rz5GAwSp9UYXa
Rivers,1dBje6EOpDBLdoKGo94DEa,2016-08-17,52,236853,False,The Tallest Man On Earth,2BpAc5eK7Rz5GAwSp9UYXa
The Dreamer,5FcLey1TteEHktzvMcTk7S,2010-11-09,51,245866,False,The Tallest Man On Earth,2BpAc5eK7Rz5GAwSp9UYXa
Love is All,5u9NUat59IiQFVEzZ4r3Np,2010-04-13,58,255853,False,The Tallest Man On Earth,2BpAc5eK7Rz5GAwSp9UYXa
One (Is the Loneliest Number),3I9LiI3us93jBM5o1yheUk,2003-05-01,16,337226,False,The Tao Of Groove,66nWqKHAI8Q8w72wfUqmZa
Fall Together,5kCQCqMeW3nPX3gZ7TWXGf,2016-05-10,34,200223,False,The Temper Trap,4W48hZAnAHVOC2c8WH8pcq
Soldier On,0nSDcFXRgTHnY6xpBPxlnj,2009-03-24,37,354173,False,The Temper Trap,4W48hZAnAHVOC2c8WH8pcq
Miracle,5ECxBeQB79TkHw0Rt3VQsA,2012-03-24,23,224013,False,The Temper Trap,4W48hZAnAHVOC2c8WH8pcq
Sweet Disposition,5RoIXwyTCdyUjpMMkk4uPd,2009-03-24,66,230800,False,The Temper Trap,4W48hZAnAHVOC2c8WH8pcq
My Girl,745H5CctFr12Mo7cqa1BMH,1965-03-22,79,165000,False,The Temptations,3RwQ26hR2tJtA8F9p2n7jG
The Lion Sleeps Tonight (Wimoweh),2F4FNcz68howQWD4zaGJSi,1994-08-29,63,162093,False,The Tokens,1GAJzApRTMmYZ9EjQ91VOy
Disco Inferno (Re-Recorded) - Single,5jTGFXKYYwiDqFUY3vtx1f,2007-04-10,40,216571,False,The Trammps,1zgNpeHQe8GulzfVkYP2VK
Wild Thing,7jGzYUZ2Bgg8BDfYlQRfn8,1966-07-25,66,155333,False,The Troggs,57xdnSVt4ahJCIXYLieQ25
Wetsuit,2sqtkSLyuo3hdpnp0gyVCq,2011-03-14,55,230240,False,The Vaccines,0Ak6DLKHtpR6TEEnmcorKA
Can We Dance,5plDUEEu4r5YEzHL8IhOs1,2014-11-04,57,193213,False,The Vamps,7gAppWoH7pcYmphCVTXkzs
Somebody To You - Acoustic Version,554KknUHBCzrjpL1G6tANm,2020-03-20,55,180334,False,The Vamps,7gAppWoH7pcYmphCVTXkzs
Paper Hearts,6PO0Csgktefy7BDb0zq8xU,2017-07-14,47,209506,False,The Vamps,7gAppWoH7pcYmphCVTXkzs
Just My Type,0q2e5jdjxFaaYRf49b1vLj,2018-07-13,58,211360,False,The Vamps,7gAppWoH7pcYmphCVTXkzs
Jesus Wants Me For A Sunbeam,7z9pI6Asfe8XTGEOShEoBF,1992-05-01,44,210360,False,The Vaselines,4wWQkHhmUNlXvhbHRUSqZW
Pale Blue Eyes,11VwZwNF29HrqwalYUMitb,1969,64,339533,False,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC
Sister Ray,3lwKNjchZuU5ZCVZVXwj5Y,1968-01-30,36,1050120,False,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC
Untouched,0KlahhzNb98zyN83Vwae0l,2007-10-30,65,255360,False,The Veronicas,1dIdBZaaHRW2bDTkHNfWln
Bitter Sweet Symphony,57iDDD9N9tTWe75x6qhStw,1997-09-29,80,357266,False,The Verve,2cGwlqi3k18jFpUyTrsR84
Lucky Man - Remastered,2iv5pogsl0N4FrXgMbuNLf,2004-01-01,40,289786,False,The Verve,2cGwlqi3k18jFpUyTrsR84
The Drugs Don't Work,15kLz0zNFdtsaJdXKSGmTU,1997-09-29,64,304880,False,The Verve,2cGwlqi3k18jFpUyTrsR84
One Headlight,0z1b34WikhOH9ZxU8QDWcv,1996-01-01,73,312626,False,The Wallflowers,0jJNGWrpjGIHUdTTJiIYeB
You & Me Song,5KiKFJdmU6m0QWxpW9xjOB,1994-11-25,60,170866,False,The Wannadies,7GBLSeDdlx3gl2cxHvYuOh
Glad You Came,5yDL13y5giogKs2fSNf7sj,2011-01-01,79,197935,False,The Wanted,2NhdGz9EDv2FeUw6udu2g1
Could This Be Love,5OHwyr1icA3MYqRMiSKAMu,2013-01-01,53,188337,False,The Wanted,2NhdGz9EDv2FeUw6udu2g1
Burning,2S2nmmJAS5efQ5fVrvYAQj,2014-03-18,51,348226,False,The War On Drugs,6g0mn3tzAds6aVeUYRsryU
Red Eyes,0rUIff1QHd5zlOBtlHVqd9,2014-03-18,64,298920,False,The War On Drugs,6g0mn3tzAds6aVeUYRsryU
Thinking of a Place,4Sd5tbNP4q8wS64abqwfkN,2017-08-25,59,670666,False,The War On Drugs,6g0mn3tzAds6aVeUYRsryU
It's Raining Men - Single Version,4caiYv89C9GZdDD1RzshWd,2008-04-29,57,211533,False,The Weather Girls,19xz1vcuKNjniGEftTOSSH
It's Raining Men,2IvetNzSZMH5gwjInoyr18,1982,63,325426,False,The Weather Girls,19xz1vcuKNjniGEftTOSSH
Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,2018-03-30,87,228373,False,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ
Six Feet Under,4mU5iXHeLgbR94siF7p1sY,2016-11-25,67,237573,True,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ
The Hills,7fBv7CLKzipRk6EC6TWHOB,2015-08-28,86,242253,True,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ
Bicycle,6FNAiRJllTFIQx4EbZ6ref,2010-06-08,16,206946,False,The Wet Darlings,3iDK23hPRUZUjzkQBsFerP
Dead Leaves and the Dirty Ground,2ewjgFhHDTE8BkV8kzpiX2,2001-07-03,57,182168,False,The White Stripes,4F84IBURUo98rz4r61KF70
Baba O'Riley,3qiyyUfYe7CRYLucrPmulD,1971-08-14,76,300400,False,The Who,67ea9eGLXYMsO2eYQRui3w
Let's Dance to Joy Division,60Ih7J2Q1o9shvMC2OAALu,2007-07-09,52,191293,False,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
Tokyo (Vampires & Wolves),0dt2bECwIUEzWppQLeUqG6,2011,52,225526,False,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
1996,1MekQcRadmgfYGjFgpl8iS,2011,41,260400,False,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
Moving to New York,5YHhxbtAAkOiIXqNBfYjZU,2007-07-09,44,210560,False,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
Jump into the Fog,0H28158pne0ydqcGbe6GhW,2011,41,232341,False,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
Your Body Is a Weapon,5VCOAW6rjaZvJrVB8x6Uau,2015-04-14,36,237880,False,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
Cheetah Tongue,4w9TBRGhvbhiLQB8jVCusl,2018-02-09,54,219481,False,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
Turn,11IJA30efHAJLO3qroPh5L,2018-02-09,63,207679,True,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
Lemon to a Knife Fight,3QRqzF6rX9nZbTGQvBU5bN,2018-02-09,57,205821,False,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
Walking Disasters,5CfVBg512HKxwQm7nJkI2W,2011,33,257147,False,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB
Lovin' Arms,27RigHzFKvltPP1vYes8TL,2008-01-01,42,200320,False,The Wood Brothers,6FxuPrpa8phaP3Xn73emhT
Video Games,2PkUVjGspZ5goc98NuGv3v,2012-01-01,54,226880,False,The Young Professionals,3jcHyrPcJhrTMdlthE8p74
Time of the Season - Mono Version,5AJrhrwz4oSZX2PwwV4qrN,1968-04-19,67,214026,False,The Zombies,2jgPkn6LuUazBoBk6vvjh5
She's Not There,3dzW0SoVNyJTWWJimX8stj,1965-03-01,65,145293,False,The Zombies,2jgPkn6LuUazBoBk6vvjh5
King for a Day,3b2Tnh3Dd9ahRoNm28RfNM,1997-10-14,48,193440,False,The green duck,241EoER6F6AA3CZgWfzaKT
Missing,09JbdAdaulzSwZIKSv9Y3f,2012-09-10,47,213506,False,The xx,3iOvXCl6edW5Um0fXEBRXy
Night Time,53AfCfybXX2rNfTSej1mOB,2009-08-18,42,216853,False,The xx,3iOvXCl6edW5Um0fXEBRXy
Islands,6i5tYaGlOFDLILEB6HfJAa,2009-08-18,53,160720,False,The xx,3iOvXCl6edW5Um0fXEBRXy
Crystalised,33R3swWziWYmnDYvZqcZVS,2009-08-18,59,201946,False,The xx,3iOvXCl6edW5Um0fXEBRXy
Fiction,40Gp0YR5kj8vT7Z55YzTFM,2012-09-10,53,176480,False,The xx,3iOvXCl6edW5Um0fXEBRXy
Try,79crMEpECzB2QJTdM9bhHS,2012-09-10,42,195426,False,The xx,3iOvXCl6edW5Um0fXEBRXy
Life Do Change,2qqsnI3YL0zlp1iKdl2LWM,2019-01-22,9,197081,False,Them Fangs,2NRR0lyVjbWkNopfUgOp7i
Barely for Nothing,4UmkrI5ACpxdWU97BjBVtn,2018-08-06,16,230125,False,Them Fangs,2NRR0lyVjbWkNopfUgOp7i
Do Your Own Damn Thing,3Cqc3fcPm2GATmy7tJLqar,2019-05-20,7,227603,True,Them Fangs,2NRR0lyVjbWkNopfUgOp7i
Mind Controllers,1WDb1tgyJCskkDhqOEoOaN,2018-08-06,14,219048,False,Them Fangs,2NRR0lyVjbWkNopfUgOp7i
It All Runs Together,0dKQ7Psf5gSNMOsm5kqOUs,2008,28,243093,False,Theodore Shapiro,6N1Kaz3CvRa9VLll5ahk9T
Not Meant to Be,5xyACR2lzIyzFepF4qlAas,2008-04-01,57,215400,False,Theory of a Deadman,74eX4C98E4FCrAMl39qRsJ
Amerimacka,2ACFb47CnPhNJ1669vb59S,2010-09-21,31,341532,False,Thievery Corporation,25KNo5GDS6ZpLkjasaecA3
Shadows of Ourselves,4nsPTuwrnbDOnWQ8wOTuct,2000-08-09,54,217773,False,Thievery Corporation,25KNo5GDS6ZpLkjasaecA3
A Gentle Dissolve,0uPBJolEn505OX2G3BV9Hf,2005-02-22,48,169626,False,Thievery Corporation,25KNo5GDS6ZpLkjasaecA3
Until The Morning,20F3FcES8KU4kffMCkFgNN,2002,55,236960,False,Thievery Corporation,25KNo5GDS6ZpLkjasaecA3
La Femme Parallel,6gwPxZx8450DDd6dsS2vAJ,2008-09-23,42,269240,False,Thievery Corporation,25KNo5GDS6ZpLkjasaecA3
The Boys Are Back In Town,43DeSV93pJPT4lCZaWZ6b1,1976,76,266720,False,Thin Lizzy,6biWAmrHyiMkX49LkycGqQ
I Need A Miracle,2gXwMixw0voLNVxPr4Ja6v,2012-11-02,51,222546,False,Third Day,7uWXomGkKtIq9B4XgA3gch
Semi-Charmed Life - 2006 Remaster,52y59AQ0HkwcxSnYrfnv5Q,2006-07-18,44,268640,False,Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS
Semi-Charmed Life,42et6fnHCw1HIPSrdPprMl,1997-04-08,75,268360,False,Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS
Jumper - 1998 Edit,3354J49VpkbZJho7Ztdzpw,1997-04-08,68,272973,False,Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS
Never Let You Go - 2008 Remaster,1sxUaLi0G2vB7dl4ogtCxH,1999-11-23,66,237240,False,Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS
How's It Going to Be,3Uvx1TO0Kg5HgGPk58lHXv,1997-04-08,66,253413,False,Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS
Into The Fire - Acoustic,4QUs5rb57awYEGxlNt5aLc,2011-06-09,42,248849,False,Thirteen Senses,766wIvoqqGrjRDnExOjJls
Gone,01OehcDgANTNGBOqpuCg90,2005,20,201840,False,Thirteen Senses,766wIvoqqGrjRDnExOjJls
Do No Wrong,2xt0Ox3wlroEfT87sUHGVI,2005,21,292333,False,Thirteen Senses,766wIvoqqGrjRDnExOjJls
Walk On Water,6FT9FZccFD6nE8dMNslz2n,2018-04-06,63,185466,False,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD
The Kill,0lP4HYLmvowOKdsQ7CVkuq,2005-01-01,75,231533,False,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD
Kings And Queens,4sjLcE0GQ6urc4iUXsUPe9,2009-01-01,63,347666,False,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD
This Is War,2D52zjCyqEIQa221lhw6uk,2009-01-01,66,326983,False,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD
Hurricane,7FLVnDMOZXKRFgRM3C4aUG,2009-01-01,55,372133,False,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD
The Kill (Bury Me),33u3CrM3zW3xjGX8mRYSAj,2020-11-13,2,231533,False,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD
Northern Lights,6U8fmOpFp0blrUEU5cypxl,2013-01-01,38,284173,False,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD
Rivers,3NBDgwEAGMj0aKRsU8zoO9,2015-07-10,56,207832,False,Thomas Jack,6JmzdIDSQdeHg0pocIascm
Drive Away (End Title),4zAA4fAncZFevgO33c2Hte,2004-12-03,29,304946,False,Thomas Newman,1csBgT42N4pPPs1HJhxXIK
Define Dancing,5zeaIcBVA0Ta8JVp1S5zDM,2008-06-24,52,143373,False,Thomas Newman,1csBgT42N4pPPs1HJhxXIK
Life Changes,4Vxu50qVrQcycjRyJQaZLC,2017-09-08,65,190226,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Unforgettable,30MM5jWpUmOxtTNd9Ey5LZ,2017-09-08,69,157080,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Marry Me,0OWZFobGSIW9GrSlQ9C5pc,2017-09-08,71,205453,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Sixteen,3pJkBPHadRAxBBo484RipI,2017-09-08,66,178333,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Star Of The Show,63OQWdXMq0Pe6pRpWY5gO0,2016-10-28,55,181200,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Grave,0rpwb2kLgS6KAZsostOj1O,2017-09-08,50,193680,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Die A Happy Man,5kNe7PE09d6Kvw5pAsx23n,2015-01-01,73,227426,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
T-Shirt,1zWZvrk13cL8Sl3VLeG57F,2015-01-01,64,227693,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Crash and Burn,2Fk0WwAqTBesLtKg97nojy,2015-01-01,67,190733,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
It Goes Like This,6GsAD8PgHxmEuIPTG8GP3M,2013-01-01,65,186080,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Make Me Wanna,69DR48pXzSabFUfQfDDJDb,2013-01-01,65,225066,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Leave Right Now,0wyja8xD9cNhDtfuY0dVMP,2017-09-08,50,195666,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
When You Look Like That,35sFGUnvLP2LPHzmdwsq40,2017-09-08,46,202906,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Get Me Some Of That,4O1CExxinEpKZi3861NlTK,2013-01-01,62,187400,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Castle On The Hill - Recorded at Sound Stage Nashville,71R7NckyIlOd8fJzoZIJfR,2017-12-06,50,255126,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
All-American Middle Class White Boy,1iARsM5ytbtop4aCn7jAU5,2013-01-01,40,176986,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Look What God Gave Her,2KqJC0koTBUyDlsMt5ok1V,2019-05-31,72,168960,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
That Old Truck,0kjnvAqQvdjN69aDTGlceq,2019-05-31,50,212026,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Growing Up,7rKfBFtyJX2M3JcecMAvD0,2021-04-30,53,181266,False,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8
Hold Me Now,0BJU4rYOfj43xHw6gvTIwE,1984-10-01,59,286666,False,Thompson Twins,5jVeqi3PNaTOajfvBa4uFn
Never Too Late,3HE50TVRquwXe9yv2HFoNL,2006-06-25,69,209333,False,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj
Painkiller,6OMO6WdRhSfjMPAiPT94wH,2015-03-27,68,179160,False,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj
I Hate Everything About You,0M955bMOoilikPXwKLYpoi,2003-04-19,73,231480,False,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj
Angels On The Moon,0pRfOWb0VgT5o8bws4iHvf,2008-06-24,54,252800,False,Thriving Ivory,0gHWXdaWQObi1A6C1rzgRM
Antidote,1wHZx0LgzFHyeIZkUydNXq,2015-09-04,74,262693,True,Tiffany Travis,4DnUC6yWt590GiL38PA2B3
Just To See You Smile,2op0kDNARK2VHWHntEeH4g,1997-06-03,67,215173,False,Tim McGraw,6roFdX1y5BYSbp60OTJWMd
Humble And Kind,4Pn0JlCUusD2QHjADuOzuV,2015-01-01,69,259266,False,Tim McGraw,6roFdX1y5BYSbp60OTJWMd
Something Like That,6leiB1fEsTnVCuPiielde5,1999-05-04,71,183733,False,Tim McGraw,6roFdX1y5BYSbp60OTJWMd
Live Like You Were Dying,7B1QliUMZv7gSTUGAfMRRD,2004-08-17,69,300333,False,Tim McGraw,6roFdX1y5BYSbp60OTJWMd
Southern Girl,29AR5X5yKPd4DBIAiqUMDy,2013-01-01,54,255480,False,Tim McGraw,6roFdX1y5BYSbp60OTJWMd
Indian Outlaw,1fYypIR0kaFzaSRbzvtjl9,1994-03-22,63,182120,False,Tim McGraw,6roFdX1y5BYSbp60OTJWMd
Down On The Farm,65N3RYCN1DgfY0Zcv5k9kr,1994-03-22,61,178866,False,Tim McGraw,6roFdX1y5BYSbp60OTJWMd
Where The Green Grass Grows,0nDjzA4kns1QOWPXuOn6Xw,1997-06-03,68,201600,False,Tim McGraw,6roFdX1y5BYSbp60OTJWMd
Thought About You,6CWzNUUmNLpiBMyR5cMzJK,2021-04-16,51,226266,False,Tim McGraw,6roFdX1y5BYSbp60OTJWMd
Novocaine,0ZqV7xw4vlLboxmSaQwmVh,2017-05-28,30,195380,False,Tim Schou,5XThsmRraC5gvRpetD2S1q
Undress Rehearsal,1aPqexHVW20OTamBHdWWVL,2015-09-18,62,214786,False,Timeflies,6dC0rIJNLSFZwqckLgXJ8p
I Love to Love,5jWI1xNxABzDRFTnD2yp8L,1997-06-06,61,183693,False,Tina Charles,7Jbs4wPCLaKXPxrTxZ2zaa
Someone You Love,5aI77cw8Bs9AxvrujjkXVD,2014-08-25,37,221096,False,Tina Dickow,5FwWkrkqRy9Qmny3vqxYUe
Medicine,1eMBf7twAPcmdqo12oEcTx,2012-02-17,30,299773,False,Tindersticks,3dmSPhg0tdao8ePj4pySJ5
Friday Night,3wIgr7DAXdJTeVF8xhEJxW,2013-10-11,18,329106,False,Tindersticks,3dmSPhg0tdao8ePj4pySJ5
Keep You Beautiful - Live,2jw0Fejobu4pxfJ1RRNT4W,2016-02-14,11,210293,False,Tindersticks,3dmSPhg0tdao8ePj4pySJ5
Cold Skin,5qZsbevpRzYagMPJZB23e8,2013-10-07,22,202440,False,To Kill A King,7yHBGaYHPXkJSVUtHiM816
Bloody Shirt - Bastille Remix,5W4z2dhoCMPcu9ImGotIDq,2020-10-30,35,236000,False,To Kill A King,7yHBGaYHPXkJSVUtHiM816
Choices,70ZZL1sZtQwiitQd8P9HJA,2013-10-07,32,390253,False,To Kill A King,7yHBGaYHPXkJSVUtHiM816
Funeral,5QUa3MGj9HVSPu6Lcsjp8o,2013-10-07,17,277426,False,To Kill A King,7yHBGaYHPXkJSVUtHiM816
Walk On the Ocean,2JAECj9kBYQHb8AqJ2rsxt,1991-08-27,57,178773,False,Toad The Wet Sprocket,4j7EVY3kuDwLPfD2jfC7LC
"Courtesy Of The Red, White And Blue (The Angry American)",0M7mWKqwTIaVjYyxfZmtTa,2002-01-01,70,195533,False,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8
God Love Her,2VwBhM5L7wGE4lLavyJy0L,2008-10-28,57,216626,False,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8
Red Solo Cup,4YKAOXyqkKZ5gOZR0AmVMN,2011-10-21,67,223386,False,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8
Made in America,7Lmwj2fe8MpGXypOuLGO2C,2011-10-21,63,193133,False,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8
My List,3vzmDjQ7E6gzAVg4ecp6XU,2008-01-01,45,199813,False,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8
I Wanna Talk About Me,3VHevS1BocAcrihLnl11DG,2001-08-10,63,183960,False,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8
I Love This Bar,32jHB7W9b08OTorAqR0cJo,2003-11-04,65,335333,False,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8
As Good As I Once Was,7G6l2FtQyRhQgYgut2I6i8,2005-01-01,70,227840,False,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8
American Ride,0gjqyr5z7poniYymKRwsCN,2009-10-06,60,165693,False,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8
How Do You Like Me Now?!,7rDcULv8vV16vetBjPJhuE,1999-01-01,64,209066,False,Toby Keith Tribute Band,7H7EJYeWkARS6OM5D7a0IB
Speak Life,7FO6QgfJRKtEwZiYO0dIO9,2012-01-01,57,205080,False,TobyMac,5VX8hxrcfJWwaTLiqGUHG3
Life Is A Highway,7jIFGkTBIK1UwWaEXMW2Nh,1991-09-19,68,266080,False,Tom Cochrane,5Jj4mqGYiplyowPLKkJLHt
South of the River,5w3yxRRxy5pvZdUvBJF6ve,2018-04-06,57,269815,False,Tom Misch,1uiEZYehlNivdK3iQyAbye
Long Way Down,1uVk6S6Fpkrmji0iTpgKEC,2013-06-24,57,149773,False,Tom Odell,2txHhyCwHjUEpJjWrEyqyX
Another Love,3JvKfv6T31zO0ini8iNItO,2013-06-24,89,244360,True,Tom Odell,2txHhyCwHjUEpJjWrEyqyX
Magnetised - Acoustic,5baXzOMmD0sf26hayRqfqI,2016-04-22,54,292186,False,Tom Odell,2txHhyCwHjUEpJjWrEyqyX
Free Fallin',5tVA6TkbaAH9QMITTQRrNv,1989-01-01,78,256000,False,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn
You Wreck Me,0YkbYk24ODhuewb79zZZzM,1994-10-21,59,202893,False,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn
I Won't Back Down,7gSQv1OHpkIoAdUiRLdmI6,1989-01-01,75,178360,False,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn
Mary Jane's Last Dance,3dmqIB2Qxe2XZobw9gXxJ6,2008-05-20,74,273600,False,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e
Learning To Fly,17S4XrLvF5jlGvGCJHgF51,1991-01-01,72,242106,False,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e
American Girl,7MRyJPksH3G2cXHN8UKYzP,1976-11-09,74,214733,False,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e
